id,formatted_address,lat,lng,location_type,record_date,grade,record_type
1,"""West St & Eliot Rd, Needham, MA 02494, USA""",42.293582,-71.243876,"""APPROXIMATE""",2000-11-15,3,2015_leak
2,"""4 Tabor Ln, Rochester, MA 02770, USA""",41.77849,-70.906675,"""RANGE_INTERPOLATED""",2001-09-13,3,2015_leak
3,"""1129 Joyce St, New Bedford, MA 02745, USA""",41.696599,-70.939654,"""ROOFTOP""",2002-05-31,3,2015_leak
4,"""45 Como Rd, Boston, MA 02136, USA""",42.240788,-71.138668,"""ROOFTOP""",2005-06-20,3,2015_leak
5,"""11 Hadwen Rd, Worcester, MA 01602, USA""",42.266466,-71.831699,"""ROOFTOP""",2005-06-21,3,2015_leak
6,"""77 Parker St, Westwood, MA 02090, USA""",42.223585,-71.188293,"""ROOFTOP""",2005-07-27,3,2015_leak
7,"""253 Washington St, Westwood, MA 02090, USA""",42.220203,-71.187902,"""RANGE_INTERPOLATED""",2005-07-28,3,2015_leak
8,"""71 Wilson Ave, Framingham, MA 01702, USA""",42.271724,-71.437366,"""ROOFTOP""",2005-08-09,3,2015_leak
9,"""295 Main St, Fairhaven, MA 02719, USA""",41.653466,-70.908665,"""ROOFTOP""",2005-10-28,3,2015_leak
10,"""5 Lyford St, Worcester, MA 01605, USA""",42.285749,-71.793436,"""ROOFTOP""",2008-07-15,3,2015_leak
11,"""334 Salem End Rd, Framingham, MA 01702, USA""",42.291861,-71.45021,"""ROOFTOP""",2010-01-28,3,2015_leak
12,"""441 Salem End Rd, Framingham, MA 01702, USA""",42.291914,-71.453389,"""ROOFTOP""",2010-02-12,3,2015_leak
13,"""436 Washington St, Westwood, MA 02090, USA""",42.214819,-71.189451,"""ROOFTOP""",2010-04-23,3,2015_leak
14,"""324 Winter St, Framingham, MA 01702, USA""",42.289665,-71.442442,"""ROOFTOP""",2010-05-10,3,2015_leak
15,"""53 Savin St, Dedham, MA 02026, USA""",42.234499,-71.150241,"""ROOFTOP""",2010-05-17,3,2015_leak
16,"""87 Rosemary Rd, Dedham, MA 02026, USA""",42.272732,-71.18499,"""ROOFTOP""",2010-06-30,3,2015_leak
17,"""62 Needham St, Dedham, MA 02026, USA""",42.26968,-71.176627,"""ROOFTOP""",2010-08-31,3,2015_leak
18,"""Concord St & Aberdeen Rd, Framingham, MA 01702, USA""",42.297557,-71.408588,"""APPROXIMATE""",2010-09-17,3,2015_leak
19,"""550 Winter St, Framingham, MA 01702, USA""",42.284276,-71.441571,"""ROOFTOP""",2010-09-21,3,2015_leak
20,"""1191 Greendale Ave, Needham, MA 02492, USA""",42.26893,-71.207237,"""ROOFTOP""",2010-10-07,3,2015_leak
21,"""1711 Central Ave, Needham, MA 02492, USA""",42.268037,-71.268441,"""ROOFTOP""",2010-11-18,3,2015_leak
22,"""14 Weld St, Framingham, MA 01702, USA""",42.269741,-71.402783,"""ROOFTOP""",2010-11-19,3,2015_leak
23,"""57 Melrose Ave, Needham, MA 02492, USA""",42.284954,-71.225611,"""ROOFTOP""",2010-11-29,3,2015_leak
24,"""67 Green St, Needham, MA 02492, USA""",42.271524,-71.214251,"""ROOFTOP""",2010-12-01,3,2015_leak
25,"""142 State Rd, Westport, MA 02790, USA""",41.676568,-71.110261,"""ROOFTOP""",2011-03-04,3,2015_leak
26,"""6 Worcester St, Grafton, MA 01519, USA""",42.207742,-71.685381,"""ROOFTOP""",2011-03-21,3,2015_leak
27,"""28 West St, Milford, MA 01757, USA""",42.140438,-71.525128,"""ROOFTOP""",2011-03-24,3,2015_leak
28,"""661 Cochituate Rd, Framingham, MA 01701, USA""",42.307549,-71.385266,"""ROOFTOP""",2011-03-28,3,2015_leak
29,"""100 Worcester Rd, Framingham, MA 01702, USA""",42.298328,-71.397696,"""ROOFTOP""",2011-04-04,3,2015_leak
30,"""107-113 Second St, Cambridge, MA 02141, USA""",42.367969,-71.079477,"""ROOFTOP""",2011-04-22,3,2015_leak
31,"""198 Allen St, New Bedford, MA 02740, USA""",41.626182,-70.932164,"""ROOFTOP""",2011-06-01,3,2015_leak
32,"""3 Imperial Rd, Worcester, MA 01604, USA""",42.270876,-71.777303,"""ROOFTOP""",2011-06-01,3,2015_leak
33,"""12 Oxbow Rd, Natick, MA 01760, USA""",42.284715,-71.394697,"""ROOFTOP""",2011-07-22,3,2015_leak
34,"""190 Viking Dr, Plymouth, MA 02360, USA""",41.952473,-70.700951,"""RANGE_INTERPOLATED""",2011-08-16,3,2015_leak
35,"""19 Thayer Heights Rd, Hopkinton, MA 01748, USA""",42.211302,-71.50144,"""ROOFTOP""",2011-09-21,3,2015_leak
36,"""1200 Great Plain Ave, Needham, MA 02492, USA""",42.279824,-71.242899,"""ROOFTOP""",2011-10-14,3,2015_leak
37,"""1200 Great Plain Ave, Needham, MA 02492, USA""",42.279824,-71.242899,"""ROOFTOP""",2011-10-14,3,2015_leak
40,"""495 Hartford Turnpike, Shrewsbury, MA 01545, USA""",42.257841,-71.703817,"""ROOFTOP""",2011-10-28,3,2015_leak
38,"""Prince St, Fairhaven, MA 02719, USA""",41.644018,-70.875584,"""GEOMETRIC_CENTER""",2011-10-28,3,2015_leak
39,"""25 Foster Dr, Framingham, MA 01701, USA""",42.307049,-71.404923,"""ROOFTOP""",2011-10-28,3,2015_leak
41,"""81 Essex St, Marlborough, MA 01752, USA""",42.345334,-71.539738,"""RANGE_INTERPOLATED""",2011-12-30,3,2015_leak
42,"""100 Cabot St, Needham, MA 02494, USA""",42.303359,-71.219382,"""ROOFTOP""",2012-03-02,3,2015_leak
43,"""198 Worcester St, North Grafton, MA 01536, USA""",42.230381,-71.717256,"""ROOFTOP""",2012-03-15,3,2015_leak
44,"""1245 Worcester St, Natick, MA 01760, USA""",42.301926,-71.384379,"""ROOFTOP""",2012-03-27,3,2015_leak
45,"""Mark Lee Rd & Alfreton Rd, Needham, MA 02494, USA""",42.294501,-71.233367,"""APPROXIMATE""",2012-03-28,3,2015_leak
46,"""75 Providence Hwy, Westwood, MA 02090, USA""",42.224517,-71.182599,"""ROOFTOP""",2012-04-20,3,2015_leak
47,"""38 West St, Framingham, MA 01701, USA""",42.299466,-71.447602,"""RANGE_INTERPOLATED""",2012-04-24,3,2015_leak
48,"""40 Westgate Rd, Framingham, MA 01701, USA""",42.300842,-71.459053,"""ROOFTOP""",2012-04-24,3,2015_leak
50,"""35 Vaillencourt Dr, Framingham, MA 01701, USA""",42.301704,-71.466952,"""ROOFTOP""",2012-04-26,3,2015_leak
49,"""351 Pearl St, Cambridge, MA 02139, USA""",42.356321,-71.112003,"""ROOFTOP""",2012-04-26,3,2015_leak
51,"""8 Vigue Cir, Framingham, MA 01701, USA""",42.312325,-71.470288,"""ROOFTOP""",2012-05-01,3,2015_leak
52,"""36 Tremont St, Cambridge, MA 02139, USA""",42.370822,-71.09836,"""ROOFTOP""",2012-05-04,3,2015_leak
53,"""143 Lordvale Blvd, North Grafton, MA 01536, USA""",42.215979,-71.72847,"""ROOFTOP""",2012-05-08,3,2015_leak
55,"""15 Bridle Path Cir, Framingham, MA 01701, USA""",42.314344,-71.481226,"""ROOFTOP""",2012-05-11,3,2015_leak
54,"""4 Alan St, Framingham, MA 01701, USA""",42.316481,-71.483068,"""RANGE_INTERPOLATED""",2012-05-11,3,2015_leak
58,"""9 Elizabeth St, North Grafton, MA 01536, USA""",42.224678,-71.721891,"""ROOFTOP""",2012-05-15,3,2015_leak
57,"""23 Montgomery Dr, Framingham, MA 01701, USA""",42.325638,-71.432517,"""ROOFTOP""",2012-05-15,3,2015_leak
59,"""3 Williams St, North Grafton, MA 01536, USA""",42.228355,-71.721339,"""RANGE_INTERPOLATED""",2012-05-15,3,2015_leak
56,"""4 Lomas Dr, Framingham, MA 01701, USA""",42.323045,-71.435071,"""ROOFTOP""",2012-05-15,3,2015_leak
60,"""172 Lockland Ave, Framingham, MA 01701, USA""",42.305921,-71.4191,"""ROOFTOP""",2012-05-16,3,2015_leak
61,"""3 Hamlet St, Fairhaven, MA 02719, USA""",41.647159,-70.863793,"""ROOFTOP""",2012-06-12,3,2015_leak
62,"""5 Harding St, South Grafton, MA 01560, USA""",42.173985,-71.677871,"""ROOFTOP""",2012-06-14,3,2015_leak
63,"""88 Davidson Rd, Framingham, MA 01701, USA""",42.331551,-71.427836,"""ROOFTOP""",2012-06-22,3,2015_leak
65,"""2 Pine St, Kingston, MA 02364, USA""",42.01832,-70.754719,"""RANGE_INTERPOLATED""",2012-06-27,3,2015_leak
64,"""146 Pembroke St, Kingston, MA 02364, USA""",42.013772,-70.769193,"""RANGE_INTERPOLATED""",2012-06-27,3,2015_leak
66,"""23 Lowe Cir, Framingham, MA 01701, USA""",42.329694,-71.415257,"""ROOFTOP""",2012-06-28,3,2015_leak
67,"""1139 Concord St, Framingham, MA 01701, USA""",42.309145,-71.402578,"""RANGE_INTERPOLATED""",2012-07-03,3,2015_leak
68,"""7 Magnolia St, Framingham, MA 01701, USA""",42.304635,-71.410463,"""ROOFTOP""",2012-07-05,3,2015_leak
69,"""586 Pleasant St, Framingham, MA 01701, USA""",42.303457,-71.462736,"""ROOFTOP""",2012-07-10,3,2015_leak
70,"""22 Madison St, Somerville, MA 02143, USA""",42.387831,-71.099527,"""ROOFTOP""",2012-07-13,3,2015_leak
71,"""11 Surro Dr, Framingham, MA 01701, USA""",42.313669,-71.450105,"""ROOFTOP""",2012-07-16,3,2015_leak
72,"""18 Laurel Terrace, Somerville, MA 02143, USA""",42.38401,-71.103682,"""ROOFTOP""",2012-07-17,3,2015_leak
73,"""1094 Worcester Rd, Framingham, MA 01702, USA""",42.298826,-71.441925,"""ROOFTOP""",2012-07-18,3,2015_leak
74,"""14 Juniper Ln, Framingham, MA 01701, USA""",42.332389,-71.442729,"""ROOFTOP""",2012-07-19,3,2015_leak
75,"""123 Bedford St, New Bedford, MA 02740, USA""",41.627652,-70.931855,"""ROOFTOP""",2012-08-13,3,2015_leak
76,"""7 Marston Way, Worcester, MA 01609, USA""",42.268487,-71.811293,"""ROOFTOP""",2012-08-14,3,2015_leak
77,"""6 Ivaloo St, Somerville, MA 02143, USA""",42.381283,-71.107628,"""ROOFTOP""",2012-08-20,3,2015_leak
78,"""19 Harrison St, Framingham, MA 01702, USA""",42.290345,-71.408519,"""ROOFTOP""",2012-08-30,3,2015_leak
79,"""950 Kings Hwy, New Bedford, MA 02745, USA""",41.675757,-70.942409,"""ROOFTOP""",2012-10-31,3,2015_leak
80,"""12 Woobly Rd, Bolton, MA 01740, USA""",42.416173,-71.562184,"""ROOFTOP""",2012-12-06,3,2015_leak
81,"""253 Washington St, Westwood, MA 02090, USA""",42.220203,-71.187902,"""RANGE_INTERPOLATED""",2013-03-06,3,2015_leak
82,"""68 Water St, Framingham, MA 01701, USA""",42.326176,-71.404222,"""ROOFTOP""",2013-03-25,3,2015_leak
83,"""2365 Providence Rd, Northbridge, MA 01534, USA""",42.155404,-71.65261,"""RANGE_INTERPOLATED""",2013-04-08,3,2015_leak
84,"""401 State Rd, North Dartmouth, MA 02747, USA""",41.63982,-70.996176,"""ROOFTOP""",2013-04-11,3,2015_leak
85,"""299 Concord Ave, Cambridge, MA 02138, USA""",42.384053,-71.134126,"""ROOFTOP""",2013-04-12,3,2015_leak
86,"""Chandler St, Worcester, MA, USA""",42.26463,-71.834738,"""GEOMETRIC_CENTER""",2013-04-26,3,2015_leak
87,"""32 Sullivan Pl, Millbury, MA 01527, USA""",42.182742,-71.76071,"""ROOFTOP""",2013-04-29,3,2015_leak
88,"""185 E Main St, Milford, MA 01757, USA""",42.15083,-71.503004,"""RANGE_INTERPOLATED""",2013-05-08,3,2015_leak
89,"""332 Irving St, Framingham, MA 01702, USA""",42.270889,-71.40763,"""ROOFTOP""",2013-05-09,3,2015_leak
91,"""Chickering Rd, Dedham, MA 02026, USA""",42.231209,-71.189028,"""GEOMETRIC_CENTER""",2013-05-13,3,2015_leak
90,"""39 Chickering Rd, Dedham, MA 02026, USA""",42.230282,-71.187206,"""ROOFTOP""",2013-05-13,3,2015_leak
93,"""108 Elm St, Worcester, MA 01609, USA""",42.265795,-71.813625,"""ROOFTOP""",2013-05-14,3,2015_leak
92,"""14 Church St, Dedham, MA 02026, USA""",42.247841,-71.174643,"""ROOFTOP""",2013-05-14,3,2015_leak
94,"""70 Elm St, Worcester, MA 01609, USA""",42.265369,-71.809461,"""ROOFTOP""",2013-05-14,3,2015_leak
95,"""76 Elm St, Worcester, MA 01609, USA""",42.265375,-71.810112,"""ROOFTOP""",2013-05-14,3,2015_leak
96,"""178 Colburn St, Dedham, MA 02026, USA""",42.25134,-71.153793,"""ROOFTOP""",2013-05-20,3,2015_leak
97,"""33 Chickering Rd, Dedham, MA 02026, USA""",42.23009,-71.187061,"""ROOFTOP""",2013-05-30,3,2015_leak
98,"""Summer, New Bedford, MA 02746, USA""",41.658731,-70.939158,"""GEOMETRIC_CENTER""",2013-06-03,3,2015_leak
99,"""200 Homer Ave, Ashland, MA 01721, USA""",42.259133,-71.456563,"""ROOFTOP""",2013-06-05,3,2015_leak
100,"""25 Hunnewell Rd, Worcester, MA 01606, USA""",42.325334,-71.79677,"""ROOFTOP""",2013-06-13,3,2015_leak
101,"""57 Otis St, Cambridge, MA 02141, USA""",42.370542,-71.080249,"""ROOFTOP""",2013-07-09,3,2015_leak
102,"""41 Hacker St, Fairhaven, MA 02719, USA""",41.633143,-70.88028,"""RANGE_INTERPOLATED""",2013-07-16,3,2015_leak
103,"""9 Colonial Dr, Shrewsbury, MA 01545, USA""",42.325338,-71.717843,"""ROOFTOP""",2013-07-18,3,2015_leak
104,"""90 6th St, Cambridge, MA 02141, USA""",42.368585,-71.085428,"""ROOFTOP""",2013-07-24,3,2015_leak
105,"""Fairhaven, MA 02719, USA""",41.637604,-70.903649,"""APPROXIMATE""",2013-07-25,3,2015_leak
106,"""746 Mill St, Marion, MA 02738, USA""",41.693016,-70.774027,"""ROOFTOP""",2013-07-25,3,2015_leak
107,"""1493 River St, Boston, MA 02136, USA""",42.250836,-71.131172,"""ROOFTOP""",2013-08-05,3,2015_leak
108,"""10 Rice St, Hudson, MA 01749, USA""",42.393303,-71.572764,"""ROOFTOP""",2013-08-20,3,2015_leak
109,"""238 Beacon St, Framingham, MA 01701, USA""",42.308664,-71.411698,"""ROOFTOP""",2013-08-27,3,2015_leak
110,"""Mulberry St, Worcester, MA, USA""",42.264992,-71.792929,"""GEOMETRIC_CENTER""",2013-08-27,3,2015_leak
111,"""103 Beaver St, Framingham, MA 01702, USA""",42.275669,-71.406553,"""ROOFTOP""",2013-08-28,3,2015_leak
112,"""Beaver Terrace Cir, Framingham, MA 01702, USA""",42.276729,-71.398769,"""GEOMETRIC_CENTER""",2013-08-28,3,2015_leak
113,"""7 Bishop St, Framingham, MA 01702, USA""",42.279104,-71.408803,"""ROOFTOP""",2013-08-29,3,2015_leak
114,"""104 Mill St, Worcester, MA 01603, USA""",42.249147,-71.835832,"""ROOFTOP""",2013-08-29,3,2015_leak
115,"""103 Williams Ave, Hyde Park, MA 02136, USA""",42.247293,-71.116221,"""ROOFTOP""",2013-08-30,3,2015_leak
116,"""Myrtle St, New Bedford, MA, USA""",41.655853,-70.936093,"""GEOMETRIC_CENTER""",2013-09-18,3,2015_leak
118,"""18 Laverdure Cir, Framingham, MA 01701, USA""",42.322321,-71.415371,"""RANGE_INTERPOLATED""",2013-10-07,3,2015_leak
117,"""75 Joseph Rd, Framingham, MA 01701, USA""",42.328548,-71.416724,"""ROOFTOP""",2013-10-07,3,2015_leak
119,"""Lariviere Rd, Framingham, MA 01701, USA""",42.325217,-71.411353,"""GEOMETRIC_CENTER""",2013-10-08,3,2015_leak
120,"""4 Linwood Rd, Framingham, MA 01702, USA""",42.285741,-71.478624,"""ROOFTOP""",2013-10-08,3,2015_leak
122,"""75 Maynard Rd, Framingham, MA 01702, USA""",42.299144,-71.440751,"""ROOFTOP""",2013-10-09,3,2015_leak
121,"""1 Marble St, Framingham, MA 01702, USA""",42.277155,-71.411777,"""ROOFTOP""",2013-10-09,3,2015_leak
125,"""46 Summit Ave, Marlborough, MA 01752, USA""",42.36327,-71.536027,"""RANGE_INTERPOLATED""",2013-10-10,3,2015_leak
123,"""47 Mellen St, Framingham, MA 01702, USA""",42.272439,-71.424934,"""ROOFTOP""",2013-10-10,3,2015_leak
124,"""12 North Ln, Framingham, MA 01701, USA""",42.319654,-71.424046,"""RANGE_INTERPOLATED""",2013-10-10,3,2015_leak
126,"""33 Parker Rd, Framingham, MA 01702, USA""",42.289892,-71.474268,"""ROOFTOP""",2013-10-11,3,2015_leak
130,"""700 Salem End Rd, Framingham, MA 01702, USA""",42.284801,-71.466262,"""ROOFTOP""",2013-10-15,3,2015_leak
129,"""16 Russell Rd, Framingham, MA 01702, USA""",42.296286,-71.444102,"""RANGE_INTERPOLATED""",2013-10-15,3,2015_leak
128,"""50 Shrewsbury St, Boylston, MA 01505, USA""",42.334714,-71.741676,"""RANGE_INTERPOLATED""",2013-10-15,3,2015_leak
127,"""260 Shrewsbury St, Boylston, MA 01505, USA""",42.331491,-71.725173,"""RANGE_INTERPOLATED""",2013-10-15,3,2015_leak
131,"""33 Summer St, Framingham, MA 01701, USA""",42.311119,-71.403848,"""ROOFTOP""",2013-10-17,3,2015_leak
132,"""120 Warren Rd, Framingham, MA 01702, USA""",42.290949,-71.418382,"""ROOFTOP""",2013-10-18,3,2015_leak
133,"""140 Warren Rd, Framingham, MA 01702, USA""",42.290332,-71.417655,"""RANGE_INTERPOLATED""",2013-10-18,3,2015_leak
134,"""Holden St, Shrewsbury, MA 01545, USA""",42.303613,-71.755429,"""GEOMETRIC_CENTER""",2013-10-18,3,2015_leak
135,"""Tripp St, Dartmouth, MA 02748, USA""",41.610484,-70.936894,"""GEOMETRIC_CENTER""",2013-10-21,3,2015_leak
137,"""144 Beacon St, Worcester, MA 01610, USA""",42.253087,-71.811374,"""ROOFTOP""",2013-10-21,3,2015_leak
136,"""60 Wilson St, Framingham, MA 01702, USA""",42.287447,-71.403706,"""RANGE_INTERPOLATED""",2013-10-21,3,2015_leak
138,"""3 Winter Terrace, Framingham, MA 01702, USA""",42.295253,-71.44199,"""ROOFTOP""",2013-10-24,3,2015_leak
139,"""110 Prospect St, Dartmouth, MA 02748, USA""",41.596172,-70.938315,"""ROOFTOP""",2013-10-29,3,2015_leak
141,"""80 Prospect St, South Dartmouth, MA 02748, USA""",41.593782,-70.940959,"""ROOFTOP""",2013-10-29,3,2015_leak
140,"""61 Prospect St, Dartmouth, MA 02748, USA""",41.593132,-70.940793,"""ROOFTOP""",2013-10-29,3,2015_leak
142,"""21 Queen St, Worcester, MA 01610, USA""",42.25935,-71.813226,"""ROOFTOP""",2013-10-31,3,2015_leak
144,"""40 May St, Worcester, MA 01610, USA""",42.256405,-71.819443,"""ROOFTOP""",2013-11-04,3,2015_leak
143,"""626 Slocum Rd, North Dartmouth, MA 02747, USA""",41.643475,-70.974009,"""ROOFTOP""",2013-11-04,3,2015_leak
146,"""391 State Rd, North Dartmouth, MA 02747, USA""",41.639853,-70.99528,"""ROOFTOP""",2013-11-08,3,2015_leak
145,"""79 Mt Auburn St, Cambridge, MA 02138, USA""",42.372272,-71.119345,"""RANGE_INTERPOLATED""",2013-11-08,3,2015_leak
147,"""Dartmouth, MA, USA""",41.613032,-70.970479,"""APPROXIMATE""",2013-11-13,3,2015_leak
149,"""429 Main St, Hudson, MA 01749, USA""",42.394515,-71.545452,"""RANGE_INTERPOLATED""",2013-11-14,3,2015_leak
148,"""411 State Rd, Dartmouth, MA 02747, USA""",41.64021,-70.997655,"""RANGE_INTERPOLATED""",2013-11-14,3,2015_leak
151,"""401 Medford St, Somerville, MA 02145, USA""",42.390954,-71.098664,"""ROOFTOP""",2013-11-15,3,2015_leak
150,"""863 Central St, Framingham, MA 01701, USA""",42.308493,-71.429759,"""ROOFTOP""",2013-11-15,3,2015_leak
152,"""125 Vernon St, Worcester, MA 01610, USA""",42.245734,-71.794973,"""ROOFTOP""",2013-11-20,3,2015_leak
153,"""Readville, Boston, MA 02136, USA""",42.238405,-71.133246,"""APPROXIMATE""",2013-11-22,3,2015_leak
155,"""179 Porter St, Westwood, MA 02090, USA""",42.209494,-71.162642,"""ROOFTOP""",2013-11-25,3,2015_leak
154,"""Westwood, MA, USA""",42.213987,-71.224499,"""APPROXIMATE""",2013-11-25,3,2015_leak
158,"""6 Hawktree Dr, Westwood, MA 02090, USA""",42.2128,-71.177516,"""ROOFTOP""",2013-11-26,3,2015_leak
157,"""Fearing Dr, Westwood, MA 02090, USA""",42.21322,-71.175217,"""GEOMETRIC_CENTER""",2013-11-26,3,2015_leak
156,"""128 Fearing Dr, Westwood, MA 02090, USA""",42.212269,-71.17614,"""ROOFTOP""",2013-11-26,3,2015_leak
159,"""265 Washington St, Westwood, MA 02090, USA""",42.219777,-71.188268,"""ROOFTOP""",2013-11-26,3,2015_leak
162,"""16 Westbrook Ln, Westwood, MA 02090, USA""",42.216617,-71.193015,"""ROOFTOP""",2013-11-27,3,2015_leak
160,"""2 Dover Rd, Dover, MA 02030, USA""",42.268423,-71.301276,"""ROOFTOP""",2013-11-27,3,2015_leak
161,"""27 Loring St, Westwood, MA 02090, USA""",42.22648,-71.185136,"""ROOFTOP""",2013-11-27,3,2015_leak
163,"""34 Cove Rd, Dartmouth, MA 02748, USA""",41.60983,-70.936614,"""RANGE_INTERPOLATED""",2013-12-02,3,2015_leak
164,"""28 Thompson St, Boston, MA 02136, USA""",42.252314,-71.133421,"""ROOFTOP""",2013-12-03,3,2015_leak
165,"""Garden St, Cambridge, MA 02138, USA""",42.382207,-71.12688,"""GEOMETRIC_CENTER""",2013-12-05,3,2015_leak
166,"""1084 Truman Pkwy, Milton, MA 02186, USA""",42.238892,-71.125456,"""RANGE_INTERPOLATED""",2013-12-09,3,2015_leak
167,"""Truman Pkwy, Hyde Park, MA 02136, USA""",42.248582,-71.12383,"""GEOMETRIC_CENTER""",2013-12-09,3,2015_leak
168,"""22 Washington St, Boston, MA 02136, USA""",42.246834,-71.118553,"""RANGE_INTERPOLATED""",2013-12-10,3,2015_leak
170,"""Pleasant St S & Mill Ln, Natick, MA 01760, USA""",42.272121,-71.315487,"""APPROXIMATE""",2013-12-10,3,2015_leak
169,"""323 West St, Hyde Park, MA 02136, USA""",42.266135,-71.129101,"""ROOFTOP""",2013-12-10,3,2015_leak
171,"""954 Webster St, Needham, MA 02492, USA""",42.275157,-71.230553,"""ROOFTOP""",2013-12-12,3,2015_leak
172,"""Highland Ave, Needham, MA, USA""",42.293394,-71.235258,"""GEOMETRIC_CENTER""",2013-12-19,3,2015_leak
173,"""Brattle St, Cambridge, MA 02138, USA""",42.377521,-71.132068,"""GEOMETRIC_CENTER""",2014-01-14,3,2015_leak
174,"""13 Mishawum Dr, South Dartmouth, MA 02748, USA""",41.602913,-70.966316,"""ROOFTOP""",2014-01-21,3,2015_leak
175,"""10 Hamlet St, Fairhaven, MA 02719, USA""",41.646102,-70.863629,"""ROOFTOP""",2014-02-25,3,2015_leak
176,"""47 Agnes Dr, Framingham, MA 01701, USA""",42.326963,-71.444958,"""ROOFTOP""",2014-03-19,3,2015_leak
178,"""2 Sol E Mar St, Dartmouth, MA 02748, USA""",41.599578,-70.941629,"""ROOFTOP""",2014-03-25,3,2015_leak
177,"""67 Higley Rd, Ashland, MA 01721, USA""",42.264559,-71.436846,"""ROOFTOP""",2014-03-25,3,2015_leak
179,"""69 Ernest Ave, Worcester, MA 01604, USA""",42.253284,-71.767146,"""ROOFTOP""",2014-03-26,3,2015_leak
180,"""399 Whitney St, Northborough, MA 01532, USA""",42.349183,-71.637072,"""ROOFTOP""",2014-03-28,3,2015_leak
181,"""34 Bow St, Somerville, MA 02143, USA""",42.381263,-71.097617,"""ROOFTOP""",2014-04-01,3,2015_leak
182,"""Fort Meadow Dr & Champlain Dr, Hudson, MA 01749, USA""",42.376037,-71.545515,"""APPROXIMATE""",2014-04-03,3,2015_leak
184,"""65 Southbridge St, Auburn, MA 01501, USA""",42.224983,-71.821653,"""ROOFTOP""",2014-04-07,3,2015_leak
187,"""Kempton St & Buttonwood St, New Bedford, MA 02740, USA""",41.635665,-70.950827,"""APPROXIMATE""",2014-04-07,3,2015_leak
189,"""14 W Boylston St, Worcester, MA 01605, USA""",42.288593,-71.806486,"""ROOFTOP""",2014-04-07,3,2015_leak
183,"""101 Southbridge St, Auburn, MA 01501, USA""",42.222351,-71.822689,"""ROOFTOP""",2014-04-07,3,2015_leak
188,"""Kempton St & Ilion St, New Bedford, MA 02740, USA""",41.63591,-70.953309,"""APPROXIMATE""",2014-04-07,3,2015_leak
186,"""176 Reservoir St, Holden, MA 01520, USA""",42.345147,-71.864769,"""RANGE_INTERPOLATED""",2014-04-07,3,2015_leak
185,"""596 Waverly St, Framingham, MA 01702, USA""",42.2746,-71.423413,"""ROOFTOP""",2014-04-07,3,2015_leak
190,"""Enneking Pkwy, Boston, MA, USA""",42.258879,-71.136881,"""GEOMETRIC_CENTER""",2014-04-08,3,2015_leak
193,"""20 Raldne Rd, Boston, MA 02136, USA""",42.255147,-71.141013,"""ROOFTOP""",2014-04-09,3,2015_leak
192,"""376 Southbridge St, Auburn, MA 01501, USA""",42.20488,-71.836947,"""ROOFTOP""",2014-04-09,3,2015_leak
191,"""177 S Main St, Acushnet, MA 02743, USA""",41.680516,-70.90998,"""ROOFTOP""",2014-04-09,3,2015_leak
195,"""19 Silvia Ct, Boston, MA 02136, USA""",42.255972,-71.142227,"""ROOFTOP""",2014-04-10,3,2015_leak
194,"""385 Southbridge St, Auburn, MA 01501, USA""",42.202246,-71.83539,"""ROOFTOP""",2014-04-10,3,2015_leak
201,"""55 Safford St, Boston, MA 02136, USA""",42.266033,-71.115613,"""ROOFTOP""",2014-04-11,3,2015_leak
196,"""492 Concord St, Framingham, MA 01702, USA""",42.289229,-71.409731,"""ROOFTOP""",2014-04-11,3,2015_leak
198,"""15 Farrin St, Hyde Park, MA 02136, USA""",42.241905,-71.13985,"""ROOFTOP""",2014-04-11,3,2015_leak
200,"""39 Sanford St, Hyde Park, MA 02136, USA""",42.242447,-71.14245,"""ROOFTOP""",2014-04-11,3,2015_leak
199,"""35 Sanford St, Hyde Park, MA 02136, USA""",42.242475,-71.142229,"""ROOFTOP""",2014-04-11,3,2015_leak
197,"""541 Concord St, Framingham, MA 01702, USA""",42.290686,-71.408959,"""ROOFTOP""",2014-04-11,3,2015_leak
203,"""W Boylston St & Hastings Rd, Worcester, MA 01606, USA""",42.322317,-71.794336,"""APPROXIMATE""",2014-04-14,3,2015_leak
202,"""20 Hartwell St, West Boylston, MA 01583, USA""",42.334139,-71.781591,"""ROOFTOP""",2014-04-14,3,2015_leak
204,"""29 N Main St, Millbury, MA 01527, USA""",42.193127,-71.761703,"""ROOFTOP""",2014-04-15,3,2015_leak
205,"""2512 MA-3, Boston, MA 02114, USA""",42.366591,-71.067918,"""RANGE_INTERPOLATED""",2014-04-16,3,2015_leak
207,"""70 Millbury St, Worcester, MA 01610, USA""",42.253344,-71.798822,"""ROOFTOP""",2014-04-16,3,2015_leak
206,"""204 Garfield Ave, Boston, MA 02136, USA""",42.243475,-71.119846,"""ROOFTOP""",2014-04-16,3,2015_leak
208,"""Broadway & Boston Ave, Somerville, MA 02144, USA""",42.399676,-71.111491,"""APPROXIMATE""",2014-04-17,3,2015_leak
210,"""Millbury Ave & Wheelock Ave, Millbury, MA 01527, USA""",42.216617,-71.755676,"""APPROXIMATE""",2014-04-18,3,2015_leak
211,"""172 Lincoln St, Worcester, MA 01605, USA""",42.280321,-71.793547,"""ROOFTOP""",2014-04-18,3,2015_leak
