id,formatted_address,lat,lng,location_type,record_date,grade,record_type
252407,"""850 Harrison Ave, Boston, MA 02118, USA""",42.334659,-71.074037,"""ROOFTOP""",2003-09-26 00:00:00,3,2014_leak
252405,"""840 Harrison Ave, Boston, MA 02118, USA""",42.334812,-71.073377,"""ROOFTOP""",2003-09-26 00:00:00,3,2014_leak
251588,"""744 Tremont St, Boston, MA 02118, USA""",42.340055,-71.078817,"""RANGE_INTERPOLATED""",2003-09-29 00:00:00,3,2014_leak
270315,"""144 Elliot St, Newton, MA 02464, USA""",42.314288,-71.215769,"""RANGE_INTERPOLATED""",2003-09-29 00:00:00,3,2014_leak
251625,"""69 Dixwell Ave, Quincy, MA 02169, USA""",42.249348,-71.007189,"""RANGE_INTERPOLATED""",2003-09-30 00:00:00,3,2014_leak
251619,"""357 Granite St, Quincy, MA 02169, USA""",42.242918,-71.014456,"""ROOFTOP""",2003-09-30 00:00:00,3,2014_leak
251634,"""28 Albany St, Quincy, MA 02170, USA""",42.260807,-71.031707,"""ROOFTOP""",2003-09-30 00:00:00,3,2014_leak
251624,"""65 Dixwell Ave, Quincy, MA 02169, USA""",42.249441,-71.007743,"""ROOFTOP""",2003-09-30 00:00:00,3,2014_leak
252200,"""Lurton St & Pembroke St, Quincy, MA 02169, USA""",42.232475,-71.004489,"""APPROXIMATE""",2003-09-30 00:00:00,3,2014_leak
252428,"""6 Hancock St, Boston, MA 02125, USA""",42.315608,-71.066114,"""RANGE_INTERPOLATED""",2003-10-01 00:00:00,3,2014_leak
252421,"""693 Dudley St, Boston, MA 02125, USA""",42.31838,-71.068463,"""ROOFTOP""",2003-10-01 00:00:00,3,2014_leak
251848,"""399 Pond St, Braintree, MA 02184, USA""",42.19991,-71.024449,"""ROOFTOP""",2003-10-01 00:00:00,3,2014_leak
252820,"""1257 Blue Hill Avenue, Mattapan, MA 02126, USA""",42.282274,-71.092433,"""ROOFTOP""",2003-10-02 00:00:00,3,2014_leak
251823,"""11 Harbor Villa Ave, Braintree, MA 02184, USA""",42.230755,-70.972099,"""ROOFTOP""",2003-10-02 00:00:00,3,2014_leak
251896,"""28 Everett Ave, Chelsea, MA 02150, USA""",42.39159,-71.038581,"""RANGE_INTERPOLATED""",2003-10-02 00:00:00,3,2014_leak
253001,"""5 Rhoades St, Dorchester Center, MA 02124, USA""",42.285258,-71.091602,"""ROOFTOP""",2003-10-02 00:00:00,3,2014_leak
251933,"""44 Whiting Rd, Wellesley Hills, MA 02481, USA""",42.301389,-71.274306,"""ROOFTOP""",2003-10-02 00:00:00,3,2014_leak
252828,"""1557 Blue Hill Avenue, Mattapan, MA 02126, USA""",42.270639,-71.094069,"""ROOFTOP""",2003-10-03 00:00:00,3,2014_leak
252818,"""Blue Hill Avenue & Fremont St, Boston, MA 02126, USA""",42.271825,-71.093555,"""APPROXIMATE""",2003-10-03 00:00:00,3,2014_leak
252833,"""889 Cummins Hwy, Mattapan, MA 02126, USA""",42.268028,-71.095279,"""ROOFTOP""",2003-10-03 00:00:00,3,2014_leak
252832,"""6 Columbia Rd, Boston, MA 02121, USA""",42.303658,-71.084702,"""ROOFTOP""",2003-10-03 00:00:00,3,2014_leak
253003,"""569 Washington St, Boston, MA 02124, USA""",42.291776,-71.07206,"""ROOFTOP""",2003-10-06 00:00:00,3,2014_leak
252285,"""Goodale St & Jordan Rd, Peabody, MA 01960, USA""",42.55202,-70.998768,"""APPROXIMATE""",2003-10-07 00:00:00,3,2014_leak
252512,"""247 Bowdoin St, Boston, MA 02122, USA""",42.306189,-71.067052,"""RANGE_INTERPOLATED""",2003-10-07 00:00:00,3,2014_leak
252074,"""103 Washington St, Weymouth, MA 02188, USA""",42.218193,-70.966685,"""ROOFTOP""",2003-10-09 00:00:00,3,2014_leak
252076,"""400 Washington St, Weymouth, MA 02188, USA""",42.210259,-70.958296,"""ROOFTOP""",2003-10-09 00:00:00,3,2014_leak
