ids_2014,ids_2015
346220,346220
346045,346045
346048,346048
345980,345980
346789,346789
346544,346544
346148,346148
346141,346141
346239,346239
346432,346432
346433,346433
346279,346279
346429,346429
346584,346584
346526,346526
346652,346652
346535,346535
346507,346507
346632,346632
346811,346811
346837,346837
346743,346743
346717,346717
346820,346820
346892,346892
346708,346708
346898,346898
346782,346782
346824,346824
346819,346819
346894,346894
346895,346895
347050,347050
347141,347141
347020,347020
347003,347003
347055,347055
347346,347346
347282,347282
347285,347285
347286,347286
347107,347107
347148,347148
347443,347443
347150,347150
347336,347336
347283,347283
348098,348098
347445,347445
347338,347338
347337,347337
347343,347343
347380,347380
348103,348103
349137,349137
347586,347586
347565,347565
347933,347933
347450,347450
347421,347421
347936,347936
347937,347937
347564,347564
347975,347975
348070,348070
347925,347925
347929,347929
348122,348122
348123,348123
348233,348233
347614,347614
349145,349145
349792,349792
347828,347828
348236,348236
348039,348039
348040,348040
348169,348169
348170,348170
347871,347871
347858,347858
348167,348167
348353,348353
348163,348163
348758,348758
348397,348397
348392,348392
348393,348393
348359,348359
348430,348430
348544,348544
348395,348395
348294,348294
348227,348227
348399,348399
348332,348332
348545,348545
1348854,1348854
348479,348479
348922,348922
348855,348855
348625,348625
348924,348924
348925,348925
349023,349023
348974,348974
348987,348987
348988,348988
348985,348985
348986,348986
349168,349168
349094,349094
349484,349484
349170,349170
349171,349171
349172,349172
349789,349789
349790,349790
349378,349378
349526,349526
612431,612431
349794,349794
349714,349714
349603,349603
349711,349711
367481,367481
349649,349649
367266,367266
349656,349656
349708,349708
349715,349715
349716,349716
349722,349722
380653,380653
366805,366805
367507,367507
396156,396156
395796,395796
427524,427524
427704,427704
385857,385857
395802,395802
398413,398413
427727,427727
427740,427740
427762,427762
402485,402485
463553,463553
424273,424273
441536,441536
417453,417453
469176,469176
441671,441671
474890,474890
474868,474868
544345,544345
452505,452505
569929,569929
468379,468379
569946,569946
469108,469108
468653,468653
570004,570004
544811,544811
544919,544919
511380,511380
488365,488365
544785,544785
523283,523283
584957,584957
584912,584912
591359,591359
524273,524273
553315,553315
543797,543797
719173,719173
719307,719307
719328,719328
585497,585497
591703,591703
591720,591720
596535,596535
585285,585285
609462,609462
596636,596636
588086,588086
612265,612265
627184,627184
612255,612255
615625,615625
756488,756488
608783,608783
627172,627172
657164,657164
692698,692698
696883,696883
699273,699273
716366,716366
713248,713248
774989,774989
775075,775075
762166,762166
775323,775323
771722,771722
793117,793117
844082,844082
778544,778544
780753,780753
796858,796858
824457,824457
830780,830780
831289,831289
840018,840018
829345,829345
831273,831273
828871,828871
830704,830704
830965,830965
836223,836223
840285,840285
836213,836213
837220,837220
834484,834484
846165,846165
840005,840005
839994,839994
839175,839175
840061,840061
839991,839991
841276,841276
842248,842248
841968,841968
846963,846963
848963,848963
880490,880490
880494,880494
845251,845251
847736,847736
880498,880498
857784,857784
854110,854110
857780,857780
865995,865995
871411,871411
866006,866006
880443,880443
861932,861932
875331,875331
874356,874356
886794,886794
880368,880368
875288,875288
879255,879255
899415,899415
888559,888559
899443,899443
899447,899447
899454,899454
902262,902262
902269,902269
882118,882118
889239,889239
902286,902286
902290,902290
888309,888309
906103,906103
930869,930869
909588,909588
1021365,1021365
900762,900762
900763,900763
913570,913570
899165,899165
901335,901335
902727,902727
906502,906502
914217,914217
914224,914224
907621,907621
907626,907626
913599,913599
907627,907627
907434,907434
913609,913609
915080,915080
909247,909247
915177,915177
915208,915208
915123,915123
915188,915188
915198,915198
915006,915006
914388,914388
913430,913430
913434,913434
922798,922798
922771,922771
916079,916079
915112,915112
922781,922781
926033,926033
929871,929871
986032,986032
1250183,1250183
986063,986063
1024320,1024320
987748,987748
1006835,1006835
984820,984820
2173944,2173944
982179,982179
986550,986550
992515,992515
988334,988334
1024240,1024240
987488,987488
993087,993087
1024280,1024280
1024310,1024310
999840,999840
1001174,1001174
1001229,1001229
993145,993145
993149,993149
993153,993153
998109,998109
1012596,1012596
1000854,1000854
999980,999980
1005699,1005699
1012524,1012524
1024412,1024412
1012592,1012592
1014397,1014397
1014398,1014398
1019182,1019182
1014724,1014724
1020078,1020078
1181893,1181893
1181883,1181876
1181876,1181876
1181883,1181883
1181876,1181883
1181872,1181872
1157704,1157704
1096947,1096947
1096943,1096943
1109690,1109690
1110641,1110641
1108786,1108786
1114414,1114414
1145823,1145823
1127429,1127429
1129163,1129163
1131211,1131211
1139081,1139081
1158013,1158013
1135522,1135522
1139100,1139100
1158020,1158020
1157983,1157983
1144752,1144752
1147114,1147114
1151928,1151928
1158027,1158027
1158557,1158557
1158586,1158586
1158593,1158593
1250232,1250232
1170941,1170941
1173538,1173538
1175995,1175995
1292491,1292491
1277767,1277767
1250240,1250240
1377866,1377866
1277791,1277791
1277807,1277807
1277817,1277817
1277853,1277853
1277898,1277898
1277908,1277908
1292506,1292506
1292554,1292554
1250211,1250211
1337234,1337234
1292564,1292564
1292606,1292606
1292645,1292645
1292655,1292655
1250170,1250170
1295445,1295445
1295476,1295476
1295484,1295484
1295438,1295438
1295514,1295514
1295584,1295584
1296294,1296294
1295610,1295610
1296298,1296298
1244306,1244306
1244317,1244317
1237975,1237975
1244310,1244310
1244058,1244058
1296395,1296395
1296399,1296399
1256887,1256887
1345639,1345639
1345635,1345635
1250196,1250196
1296489,1296489
1297250,1297250
1397100,1397100
1257037,1257037
1250131,1250131
1249173,1249173
1297291,1297291
1263618,1263618
1395473,1395473
1297315,1297315
1296453,1296453
1303567,1303567
1277662,1277662
1303584,1303584
1303557,1303557
1395464,1395464
1297382,1297382
1297374,1297374
1303534,1303534
1336222,1336222
1297389,1297389
1263723,1263723
1282512,1282512
1305436,1305436
1297438,1297438
1297445,1297445
1297481,1297481
1297606,1297606
1297622,1297622
1297687,1297687
1297701,1297701
1297721,1297721
1297734,1297734
1283401,1283401
1282556,1282556
1282560,1282560
1282661,1282661
1283378,1283378
1343112,1343112
1276782,1276782
1282533,1282533
1297817,1297817
1282575,1282575
1292472,1292472
1282722,1282722
1395608,1395608
1395613,1395613
1395595,1395595
1279689,1279689
1279775,1279775
1289744,1289744
1393142,1393142
1395642,1395642
1395767,1395767
1292380,1292380
1298738,1298738
1298745,1298745
1298731,1298731
1336124,1336124
1289745,1289745
1395553,1395553
1290002,1290002
1292334,1292334
1348685,1348685
1395566,1395566
1395509,1395509
1337284,1337284
1337291,1337291
1336114,1336114
1335353,1335353
1311892,1311892
1311127,1311127
1318517,1318517
1315632,1315632
1309294,1309294
1309301,1309301
1385018,1385018
1318582,1318582
1378952,1378952
1344553,1344553
1335468,1335468
1316864,1316864
1316848,1316848
1323923,1323923
1330509,1330509
1337356,1337356
1317510,1317510
1330453,1330453
1337345,1337345
1337079,1337079
1338973,1338973
1325728,1325728
1332497,1332497
1349866,1349866
1349870,1349870
1362446,1362446
1336429,1336429
1395899,1395899
1395870,1395870
1342941,1342941
1395894,1395894
1520665,1520665
1350894,1350894
1520632,1520632
1362465,1362465
1345649,1345649
1343840,1343840
1395922,1395922
1395968,1395968
1404349,1404349
1358476,1358476
1358636,1358636
1517724,1517724
1377912,1377912
1394298,1394298
1376901,1376901
1418341,1418341
1414419,1414419
1401988,1401988
1414404,1414404
1402988,1402988
1414409,1414409
1394491,1394491
1517743,1517743
1569041,1569041
1414267,1414267
1414747,1414747
1567933,1567933
1529055,1529055
1517843,1517843
1601592,1601592
1508016,1508016
1569114,1569114
1625755,1625755
1568154,1568154
1507971,1507971
1517838,1517838
1529432,1500110
1508025,1508025
1510756,1510756
1520148,1520148
1515197,1515197
1545974,1545974
1526645,1526645
1594923,1594923
1520169,1520169
1534698,1534698
1568185,1568185
1592039,1592039
1568058,1568058
1547612,1547612
1548063,1548063
1563841,1563841
1563836,1563836
1656845,1656845
1568026,1568026
1625778,1625778
1568112,1568112
1625813,1625813
1561702,1561702
1625041,1625041
1570294,1570294
1593044,1593044
1575823,1575823
1594828,1594828
1593057,1593057
1565038,1565038
1568133,1568133
1565048,1568133
1563818,1568133
1601567,1601567
1568089,1568089
1621402,1621402
1594824,1594824
1601537,1601537
1625029,1625029
1572496,1572496
1594116,1594116
1594108,1594108
1594128,1594128
1592035,1592035
1652297,1652297
1594087,1594087
1591145,1591145
1601498,1601498
1593065,1593065
1587446,1587446
1594320,1594320
1594281,1594281
1613864,1613864
1621567,1621567
1598416,1598416
1630923,1630923
1602385,1602385
1594301,1594301
1608275,1608275
1608339,1608339
1609425,1609425
1609433,1609433
1632794,1632794
1635973,1635973
1625037,1625037
1615068,1615068
1625796,1625796
1632818,1632818
1632836,1632836
1632845,1632845
1632860,1632860
1632881,1632881
1624707,1624707
1632895,1632895
2808567,2808567
1625782,1625782
1624717,1624717
1621480,1621480
1618165,1618165
1624724,1624724
1629028,1629028
1624738,1624738
1639876,1639876
1639880,1639880
1638790,1638790
1638804,1638804
1638800,1638800
1639835,1639835
1643612,1643612
1624851,1624851
1624862,1624862
1624866,1624866
1639884,1639884
1639831,1639831
1643631,1643631
1638837,1638837
1638900,1638900
1639891,1639891
1643607,1643607
1645635,1645635
1638896,1638896
1638917,1638917
1630902,1630902
1645515,1645515
1637807,1637807
1637909,1637909
1637916,1637916
1638913,1638913
1638924,1638924
1630995,1630995
1636022,1636022
1652305,1652305
1638010,1638010
1639902,1639902
1645653,1645653
1638772,1638772
1649423,1649423
1638677,1638677
1643793,1643793
1649492,1649492
1649508,1649508
1649434,1649434
1726438,1726438
1726442,1726442
1664197,1664197
1657646,1657646
1657662,1657662
1671188,1671188
1652323,1652323
1652347,1652347
1658635,1658635
1658616,1658616
1664219,1664219
1671193,1671193
1652309,1652309
1664913,1664913
1659399,1659399
2810898,2810898
1669624,1669624
1659493,1659493
1682883,1682883
1682993,1682993
1683019,1683019
1659475,1659475
1655976,1655976
1659486,1659486
1668725,1668725
1668730,1668730
1668734,1668734
1668765,1668765
1655993,1655993
1659537,1659537
1668712,1668712
1668717,1668717
1668738,1668738
1671160,1671160
1659497,1659497
1671168,1671168
1669634,1669634
1675962,1675962
1671137,1671137
1753370,1753370
1659482,1659482
1670321,1670321
1662413,1662413
1665199,1665199
2819606,2819606
1662405,1662405
1662441,1662441
1669662,1669662
1669652,1669652
1760958,1760958
2894858,2894858
1668835,1668835
1668839,1668839
1669672,1669672
1676186,1676186
1670476,1670476
1670481,1670481
1671419,1671419
1674915,1674915
1670494,1670494
1681931,1681931
1671410,1671410
1671414,1671414
1671426,1671426
1686010,1686010
1669716,1669716
1760965,1760965
1681949,1681949
1671290,1671290
1671392,1671392
1671402,1671402
1669708,1669708
1669601,1669601
1681968,1681968
1675028,1675028
1676886,1676886
1682006,1682006
1676902,1676902
1684712,1684712
1686027,1686027
1686037,1686037
1671302,1671302
1688996,1688996
1669706,1669706
1682121,1682121
1672182,1672182
1672228,1672228
1672248,1672248
1697577,1697577
1688978,1688978
1677820,1677820
1682125,1682125
1676898,1676898
1686044,1686044
1676890,1676890
1676894,1676894
1684760,1684760
2821100,2821100
2823786,2823786
1865306,1865306
1688614,1688614
1688644,1688644
1684004,1684004
1688634,1688634
1697432,1697432
1697670,1697670
2821437,2821437
1865085,1865085
1690554,1690554
1695675,1695675
1690597,1690597
1698442,1698442
1685776,1685776
1690553,1690553
1685972,1685972
1690601,1690601
2820711,2820711
1690558,1690558
1690570,1690570
1690584,1690584
1703184,1703184
1690490,1690490
2821494,2821494
1690545,1690545
1695686,1695686
1695536,1695536
1695693,1695693
1695711,1695711
1697573,1697573
2820877,2820877
1706095,1706095
1706099,1706099
1712656,1712656
1695726,1695726
1697357,1697357
1712663,1712663
1697350,1697350
1697376,1697376
1746775,1746775
1706109,1706109
1716806,1716806
2824507,2824507
2837477,2837477
1704012,1704012
1746768,1746768
1746895,1746895
2820943,2820943
1746788,1746788
1717679,1717679
1717681,1717681
1717686,1717686
1717670,1717670
1717995,1717995
1717945,1717945
1718607,1718607
1718611,1718611
1718629,1718629
1717937,1717937
1746780,1746780
2795607,2795607
1718625,1718625
1730626,1730626
1724431,1724431
1727407,1727407
1726492,1726492
1726501,1726501
1738073,1738073
1727438,1727438
1727442,1727442
2810787,2810787
1738107,1738107
1727424,1727424
2810899,2810899
1741909,1741909
1741929,1741929
1741934,1741934
1743898,1743898
1739913,1739913
2339138,2339138
1741904,1741904
1741933,1741933
1743893,1743893
1743897,1743897
2811233,2811233
1746784,1746784
1741918,1741918
2811011,2811011
2811122,2811122
2821156,2821156
1739899,1739899
1755499,1755499
1739906,1739906
1741190,1741190
1741917,1741917
1755520,1755520
1740949,1740949
1741913,1741913
2823562,2823562
1755588,1755588
1745932,1745932
1755589,1755589
1755596,1755596
1745073,1745073
1740953,1740953
1743849,1743849
1744170,1744170
1744174,1744174
1745025,1745025
2837544,2837544
2823898,2823898
1752388,1752388
1750536,1750536
1750526,1750526
1755456,1755456
2820103,2820103
1753389,1753389
1756000,1756000
1751706,1751706
1751710,1751710
1751711,1751711
1751718,1751718
1756002,1756002
1755466,1755466
2835266,2835266
1752384,1752384
1756003,1756003
1756004,1756004
1756005,1756005
1755441,1755441
1763130,1763130
1755440,1755440
2837756,2837756
1753455,1753455
1755448,1755448
1756009,1756009
1760863,1760863
2821992,2821992
1740924,1740924
2811344,2811344
2821936,2821936
2823674,2823674
1755659,1755659
1755660,1755660
1782918,1782918
1756760,1756760
1756769,1756769
2821381,2821381
2824619,2824619
2824730,2824730
2793047,2793047
1756602,1756602
1761721,1761721
2822104,2822104
1755497,1755497
1783004,1783004
1779707,1779707
1756777,1756777
1756791,1756791
2824896,2824896
1779891,1779891
1756783,1756783
1761678,1761678
1761687,1761687
2792934,2792934
2822217,2822217
1762394,1762394
1779952,1779952
1774214,1774214
1767971,1767971
2823897,2823897
2819827,2819827
1772584,1772584
2821268,2821268
2793825,2793825
1773461,1773461
1782984,1782984
1779086,1779086
1784402,1784402
1778925,1778925
1780643,1780643
2822219,2822219
2821044,2821044
1790784,1790784
2823974,2823974
2793658,2793658
2185635,2185635
2793214,2793214
1824736,1824736
1824849,1824849
1794683,1794683
1793957,1793957
2172944,2172944
2822556,2822556
2108850,2108850
2172612,2172612
2822669,2822669
2793381,2793381
2172391,2172391
1794909,1794909
2185709,2185709
2348833,2348833
2348945,2348945
2792933,2792933
1998680,1998680
2245473,2245473
2582158,2582158
2339417,2339417
2570298,2570298
2339531,2339531
2659307,2659307
2351994,2351994
2365379,2365379
2458067,2458067
2720241,2720241
2581104,2581104
2640060,2640060
2640171,2640171
2677723,2677723
2672151,2672151
2726499,2726499
2720526,2720526
2685864,2685864
2732952,2732952
2837755,2837755
2982996,2982996
