id,formatted_address,lat,lng,location_type,record_date,grade,record_type
1289745,"""396 Puritan Rd, Swampscott, MA 01907, USA""",42.466122,-70.895519,"""ROOFTOP""",2013-07-19,3,2014_leak
1290610,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-19,3,2014_leak
1395553,"""348 Commercial St, Weymouth, MA 02188, USA""",42.224986,-70.958669,"""ROOFTOP""",2013-07-19,3,2014_leak
1298770,"""7 Countryside Dr, Boston, MA 02126, USA""",42.2768,-71.077297,"""ROOFTOP""",2013-07-19,3,2014_leak
1305523,"""63 Neel Rd, Harwich Port, MA 02646, USA""",41.668776,-70.05489,"""ROOFTOP""",2013-07-20,3,2014_leak
1395580,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-22,3,2014_leak
1309917,"""10 Kingston Rd, Exeter, RI 02822, USA""",41.536657,-71.566526,"""RANGE_INTERPOLATED""",2013-07-22,3,2014_leak
1289989,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-22,3,2014_leak
1305542,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-22,3,2014_leak
1302522,"""Boston Logan International Airport, 1 Harborside Dr, Boston, MA 02128, USA""",42.365613,-71.00956,"""APPROXIMATE""",2013-07-22,2,2014_leak
1292334,"""83 Banks Rd, Swampscott, MA 01907, USA""",42.472916,-70.912236,"""ROOFTOP""",2013-07-22,3,2014_leak
1290002,"""4 Banks Rd, Swampscott, MA 01907, USA""",42.474823,-70.914738,"""ROOFTOP""",2013-07-22,3,2014_leak
1391940,"""90/116 Soi Sena Niwet 2, Khwaeng Chorakhe Bua, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand""",13.833296,100.601508,"""ROOFTOP""",2013-07-22,3,2014_leak
1362439,"""39 Devens St, Concord, MA 01742, USA""",42.456875,-71.353229,"""ROOFTOP""",2013-07-23,3,2014_leak
1395527,"""1034 Washington St, East Weymouth, MA 02189, USA""",42.199152,-70.934253,"""ROOFTOP""",2013-07-23,3,2014_leak
1348685,"""Woodycrest Ave, Southbridge, MA 01550, USA""",42.073816,-72.042913,"""GEOMETRIC_CENTER""",2013-07-23,3,2014_leak
1304470,"""66 Millbrook St, Worcester, MA 01606, USA""",42.287122,-71.800717,"""RANGE_INTERPOLATED""",2013-07-23,3,2014_leak
1299518,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-23,3,2014_leak
1392925,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-24,3,2014_leak
1397127,"""Downer Ave @ Governor Long Rd, Hingham, MA 02043, USA""",42.255311,-70.900611,"""APPROXIMATE""",2013-07-24,3,2014_leak
1309908,"""234 Adams St, Fairhaven, MA 02719, USA""",41.654703,-70.907409,"""RANGE_INTERPOLATED""",2013-07-24,3,2014_leak
1384215,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-24,3,2014_leak
1290901,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-24,3,2014_leak
1395518,"""93 Bluff Rd, North Weymouth, MA 02191, USA""",42.241027,-70.962602,"""ROOFTOP""",2013-07-24,3,2014_leak
1292501,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-24,3,2014_leak
1305579,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-24,3,2014_leak
1295449,"""5 Bass River Rd, Beverly, MA 01915, USA""",42.5724,-70.898278,"""ROOFTOP""",2013-07-24,3,2014_leak
1395509,"""1274 Sea St, Quincy, MA 02169, USA""",42.271657,-70.951472,"""RANGE_INTERPOLATED""",2013-07-25,3,2014_leak
1337284,"""748 Humphrey St, Swampscott, MA 01907, USA""",42.470626,-70.895464,"""ROOFTOP""",2013-07-25,3,2014_leak
1395566,"""16 Willoughby Rd, Milton, MA 02186, USA""",42.264609,-71.092477,"""ROOFTOP""",2013-07-25,3,2014_leak
1337291,"""300 Puritan Rd, Swampscott, MA 01907, USA""",42.464703,-70.898389,"""ROOFTOP""",2013-07-25,3,2014_leak
1338887,"""101 Bayview St, West Yarmouth, MA 02673, USA""",41.651268,-70.272424,"""ROOFTOP""",2013-07-25,3,2014_leak
1297205,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-25,3,2014_leak
1397136,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-25,3,2014_leak
1295570,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-25,3,2014_leak
1395542,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-25,3,2014_leak
1292496,"""19 Chandler St, Boston, MA 02116, USA""",42.347134,-71.070437,"""RANGE_INTERPOLATED""",2013-07-25,3,2014_leak
1304452,"""12 Brookside Pl, Shrewsbury, MA 01545, USA""",42.267948,-71.751983,"""ROOFTOP""",2013-07-27,3,2014_leak
1295458,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-27,3,2014_leak
1298780,"""5 Parker St, Lexington, MA 02421, USA""",42.44875,-71.236076,"""ROOFTOP""",2013-07-27,3,2014_leak
1336114,"""77 Linden St, Boston, MA 02134, USA""",42.352332,-71.130506,"""ROOFTOP""",2013-07-29,3,2014_leak
1298614,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-29,3,2014_leak
1297196,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-29,3,2014_leak
1299711,"""45 Tremlett St, Dorchester Center, MA 02124, USA""",42.29514,-71.067396,"""ROOFTOP""",2013-07-29,3,2014_leak
1306197,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-29,3,2014_leak
1305598,"""35 Millbrook Way, Duxbury, MA 02332, USA""",42.060363,-70.694453,"""RANGE_INTERPOLATED""",2013-07-30,3,2014_leak
1306364,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-30,3,2014_leak
1298632,"""171 Forest Hills St, Boston, MA 02130, USA""",42.306399,-71.102755,"""RANGE_INTERPOLATED""",2013-07-30,3,2014_leak
1315655,"""40 Pasadena Rd, Boston, MA 02121, USA""",42.305478,-71.083613,"""ROOFTOP""",2013-07-30,3,2014_leak
1305171,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-30,3,2014_leak
1302419,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-07-31,3,2014_leak
1305201,"""Chart Way, Mashpee, MA 02649, USA""",41.584359,-70.461295,"""GEOMETRIC_CENTER""",2013-07-31,3,2014_leak
1342916,"""Boston Logan International Airport, 1 Harborside Dr, Boston, MA 02128, USA""",42.365613,-71.00956,"""APPROXIMATE""",2013-07-31,3,2014_leak
1306338,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-01,3,2014_leak
1335353,"""6 Mendelssohn St, Boston, MA 02131, USA""",42.277797,-71.138138,"""ROOFTOP""",2013-08-01,3,2014_leak
1311878,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-01,3,2014_leak
1311892,"""4 Littles Point Ln, Swampscott, MA 01907, USA""",42.466143,-70.891892,"""ROOFTOP""",2013-08-01,3,2014_leak
1393310,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-01,3,2014_leak
1304231,"""160 Boylston St, Boston, MA 02115, USA""",42.347212,-71.087845,"""RANGE_INTERPOLATED""",2013-08-01,3,2014_leak
1305211,"""65 Captain Cook Ln, Centerville, MA 02632, USA""",41.675506,-70.315913,"""ROOFTOP""",2013-08-02,3,2014_leak
1335436,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-02,3,2014_leak
1309921,"""88 Otis St, Mansfield, MA 02048, USA""",41.994161,-71.24783,"""ROOFTOP""",2013-08-04,3,2014_leak
1304195,"""49 Marshland St, Haverhill, MA 01830, USA""",42.788325,-71.078545,"""RANGE_INTERPOLATED""",2013-08-05,3,2014_leak
1305176,"""1 Fairview Ave, Natick, MA 01760, USA""",42.275275,-71.372612,"""ROOFTOP""",2013-08-05,3,2014_leak
1316950,"""85 Lafayette Pl, Midland, TX 79705, USA""",32.026433,-102.088435,"""RANGE_INTERPOLATED""",2013-08-06,3,2014_leak
1317537,"""11 Lafayette Pl, Midland, TX 79705, USA""",32.025815,-102.087826,"""ROOFTOP""",2013-08-06,3,2014_leak
1315640,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-07,3,2014_leak
1323152,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-07,3,2014_leak
1315649,"""Boston Logan International Airport, 1 Harborside Dr, Boston, MA 02128, USA""",42.365613,-71.00956,"""APPROXIMATE""",2013-08-07,2,2014_leak
1311127,"""80 Lexington Rd, Billerica, MA 01821, USA""",42.538896,-71.259051,"""ROOFTOP""",2013-08-07,3,2014_leak
1318517,"""53 Cabot St, Newton, MA 02458, USA""",42.347746,-71.191724,"""ROOFTOP""",2013-08-07,3,2014_leak
1317529,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-07,3,2014_leak
1336317,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-07,3,2014_leak
1316946,"""Crestwood Ave, Midland, TX 79707, USA""",32.031781,-102.144846,"""GEOMETRIC_CENTER""",2013-08-07,3,2014_leak
1309301,"""29 Lewis St, Lynn, MA 01902, USA""",42.466809,-70.926801,"""ROOFTOP""",2013-08-09,3,2014_leak
1393053,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-09,2,2014_leak
1319358,"""143 Foster St, Boston, MA 02135, USA""",42.346202,-71.158378,"""ROOFTOP""",2013-08-09,2,2014_leak
1315632,"""79 Foster St, Brighton, MA 02135, USA""",42.348297,-71.157688,"""ROOFTOP""",2013-08-09,3,2014_leak
1336981,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-09,3,2014_leak
1309294,"""21 Lewis St, Lynn, MA 01902, USA""",42.466873,-70.926371,"""ROOFTOP""",2013-08-09,3,2014_leak
1395454,"""339 Summer St, Marshfield, MA 02050, USA""",42.140308,-70.716942,"""RANGE_INTERPOLATED""",2013-08-09,3,2014_leak
1385018,"""267 W Falmouth Hwy, Falmouth, MA 02540, USA""",41.585744,-70.632251,"""ROOFTOP""",2013-08-10,3,2014_leak
1318582,"""47 Walnut St, Wellesley Hills, MA 02481, USA""",42.325101,-71.254517,"""ROOFTOP""",2013-08-12,3,2014_leak
1336334,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-13,3,2014_leak
1317688,"""126 Newton St, Fall River, MA 02721, USA""",41.673424,-71.164722,"""RANGE_INTERPOLATED""",2013-08-13,3,2014_leak
1391814,"""Soi Mu Ban Pratya Garden Home, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand""",13.821676,100.614697,"""GEOMETRIC_CENTER""",2013-08-13,3,2014_leak
1311740,"""4 Wall St, Boston, MA 02129, USA""",42.379713,-71.065026,"""RANGE_INTERPOLATED""",2013-08-13,3,2014_leak
1311735,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-13,3,2014_leak
1378952,"""53 Ocean St, Lynn, MA 01902, USA""",42.467795,-70.924605,"""ROOFTOP""",2013-08-13,3,2014_leak
1317545,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-14,3,2014_leak
1311744,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-14,3,2014_leak
1335453,"""30 Symmes St, Boston, MA 02131, USA""",42.289814,-71.13161,"""ROOFTOP""",2013-08-15,3,2014_leak
1316864,"""23 Oak St, Wellesley, MA 02482, USA""",42.301444,-71.294717,"""ROOFTOP""",2013-08-15,3,2014_leak
1349879,"""Massachusetts, USA""",42.407211,-71.382437,"""APPROXIMATE""",2013-08-15,3,2014_leak
